date,campaign_name,click,ctv,vtv,cost,campaign_budget_total_amount
2022-06-27,15993919899,1.6371927237192199,0.0,0,413.39116273910304,409.29818092980497
2022-06-28,15993919899,1.6371927237192199,0.0,0,370.8241519224033,409.29818092980497
2022-06-29,15993919899,2.4557890855788296,0.0,0,514.8971116096947,409.29818092980497
2022-07-01,15993919899,3.2743854474384397,0.0,0,409.29818092980497,409.29818092980497
2022-07-04,15993919899,0.8185963618596099,0.0,0,573.017453301727,409.29818092980497
2022-07-05,15993919899,3.2743854474384397,0.0,0,445.3164208516278,409.29818092980497
2022-07-06,15993919899,3.2743854474384397,0.0,1,508.34834071481777,409.29818092980497
2022-07-07,15993919899,1.6371927237192199,0.0,1,275.0483775848289,409.29818092980497
2022-07-08,15993919899,1.6371927237192199,0.0,0,496.0693952869236,409.29818092980497
2022-07-11,15993919899,4.09298180929805,0.0,2,381.4659046265782,409.29818092980497
2022-07-12,15993919899,1.6371927237192199,0.0,0,398.65642822563007,409.29818092980497
2022-07-13,15993919899,1.6371927237192199,0.0,0,496.8879916487832,409.29818092980497
2022-07-14,15993919899,1.6371927237192199,0.0,0,433.85607178559326,409.29818092980497
2022-07-15,15993919899,2.4557890855788296,0.0,0,385.5588864358763,409.29818092980497
2022-07-21,15993919899,0.8185963618596099,0.0,0,66.3063053106284,409.29818092980497
2022-07-22,15993919899,0.8185963618596099,8.1859636185961,0,707.267256646703,409.29818092980497
2022-07-25,15993919899,1.6371927237192199,0.0,0,163.719272371922,409.29818092980497
2022-07-26,15993919899,2.4557890855788296,0.0,0,491.97641347762556,409.29818092980497
2022-07-27,15993919899,4.09298180929805,0.0,0,776.0293510429102,409.29818092980497
2022-07-28,15993919899,2.4557890855788296,0.0,0,808.7732055172946,409.29818092980497
2022-07-29,15993919899,3.2743854474384397,0.0,0,324.16415929640556,409.29818092980497
2022-08-01,15993919899,3.2743854474384397,0.0,0,433.03747542373367,409.29818092980497
2022-08-02,15993919899,0.8185963618596099,0.0,0,375.73573009356096,409.29818092980497
2022-08-03,15993919899,3.2743854474384397,0.0,0,276.68557030854817,409.29818092980497
2022-08-04,15993919899,3.2743854474384397,0.0,0,747.3784783778239,409.29818092980497
2022-08-05,15993919899,2.4557890855788296,0.0,0,442.0420354041894,409.29818092980497
2022-08-08,15993919899,1.6371927237192199,0.0,0,363.4567846656668,409.29818092980497
2022-08-09,15993919899,2.4557890855788296,0.0,0,293.0574975457404,409.29818092980497
2022-08-10,15993919899,3.2743854474384397,0.0,0,625.407620460742,409.29818092980497
2022-08-17,15993919899,1.6371927237192199,0.0,0,608.2170968616902,409.29818092980497
2022-08-19,15993919899,4.09298180929805,0.0,0,713.8160275415798,409.29818092980497
2022-08-23,15993919899,1.6371927237192199,0.0,0,242.30452311044453,409.29818092980497
2022-08-24,15993919899,4.911578171157659,0.0,0,879.9910889990807,409.29818092980497
2022-08-25,15993919899,6.5487708948768795,0.0,0,781.7595255759275,818.5963618596099
2022-08-26,15993919899,4.09298180929805,0.0,0,859.5261799525904,409.29818092980497
2022-08-29,15993919899,1.6371927237192199,0.0,0,522.2644788664311,409.29818092980497
2022-08-30,15993919899,2.4557890855788296,0.0,0,368.3683628368245,409.29818092980497
2022-09-01,15993919899,6.5487708948768795,0.0,0,1134.5745575374194,1637.1927237192199
2022-09-02,15993919899,6.5487708948768795,0.0,0,1342.4980334497602,1637.1927237192199
2022-09-05,15993919899,1.6371927237192199,0.0,0,354.4522246852111,1637.1927237192199
2022-09-06,15993919899,8.1859636185961,0.0,0,929.9254670725169,1637.1927237192199
2022-09-07,15993919899,2.4557890855788296,0.0,0,1768.9867379786172,818.5963618596099
2022-09-08,15993919899,2.4557890855788296,0.0,0,982.3156342315319,818.5963618596099
2022-09-09,15993919899,2.4557890855788296,0.0,0,657.3328785732667,818.5963618596099
2022-09-12,15993919899,7.36736725673649,0.0,0,1851.6649705264376,1637.1927237192199
2022-09-13,15993919899,4.911578171157659,0.0,0,1577.4351893034684,1637.1927237192199
2022-09-14,15993919899,4.911578171157659,0.0,0,826.7823254782061,818.5963618596099
2022-09-15,15993919899,1.6371927237192199,0.0,0,858.7075835907308,818.5963618596099
2022-09-16,15993919899,5.730174533017269,0.0,0,1253.2710300070628,1227.8945427894148
2022-10-03,15993919899,3.2743854474384397,0.0,0,451.8651917465047,982.3156342315319
2022-10-04,15993919899,2.4557890855788296,0.0,0,488.70202803018714,982.3156342315319
2022-10-05,15993919899,3.2743854474384397,0.0,0,550.0967551696579,818.5963618596099
2022-10-06,15993919899,4.09298180929805,0.0,0,913.5535398353247,818.5963618596099
2022-10-07,15993919899,4.911578171157659,0.0,0,974.9482669747954,818.5963618596099
2022-10-18,15993919899,1.6371927237192199,0.0,0,329.8943338294228,818.5963618596099
2022-10-19,15993919899,0.8185963618596099,0.0,0,69.58069075806685,818.5963618596099
2022-04-01,11242929540,8.1859636185961,0.0,0,623.7704277370227,818.5963618596099
2022-04-04,11242929540,8.1859636185961,0.0,0,1051.8963249895987,818.5963618596099
2022-04-05,11242929540,4.911578171157659,0.0,0,1081.3657940165447,818.5963618596099
2022-04-06,11242929540,8.1859636185961,0.0,0,826.7823254782061,818.5963618596099
2022-04-07,11242929540,5.730174533017269,0.0,0,948.7531833952879,818.5963618596099
2022-04-08,11242929540,3.2743854474384397,0.0,0,333.9873156387209,818.5963618596099
2022-04-11,11242929540,6.5487708948768795,0.0,0,850.5216199721348,818.5963618596099
2022-04-12,11242929540,6.5487708948768795,0.0,0,1064.9938667793526,818.5963618596099
2022-04-13,11242929540,4.911578171157659,0.0,0,1160.7696411169268,818.5963618596099
2022-04-14,11242929540,6.5487708948768795,0.0,0,933.1998525199554,818.5963618596099
2022-04-15,11242929540,4.911578171157659,0.0,0,730.1879547787721,818.5963618596099
2022-04-18,11242929540,3.2743854474384397,0.0,0,796.4942600894004,818.5963618596099
2022-04-19,11242929540,4.09298180929805,0.0,0,527.9946533994485,818.5963618596099
2022-04-20,11242929540,4.911578171157659,0.0,0,801.4058382605581,818.5963618596099
2022-04-21,11242929540,9.823156342315318,0.0,0,1543.0541421053647,1637.1927237192199
2022-04-22,11242929540,9.00455998045571,0.0,0,1190.239110143873,1637.1927237192199
2022-04-25,11242929540,8.1859636185961,0.0,0,2296.162795016206,1637.1927237192199
2022-04-26,11242929540,5.730174533017269,0.0,0,1847.5719887171397,1637.1927237192199
2022-04-27,11242929540,7.36736725673649,0.0,0,1656.8390364038505,1637.1927237192199
2022-04-28,11242929540,5.730174533017269,0.0,0,769.4805801480334,1637.1927237192199
2022-05-09,11242929540,9.00455998045571,0.0,0,1453.0085423008077,1637.1927237192199
2022-05-10,11242929540,8.1859636185961,0.0,0,1353.1397861539351,1637.1927237192199
2022-05-11,11242929540,8.1859636185961,0.0,0,2508.9978490997046,1637.1927237192199
2022-05-12,11242929540,1.6371927237192199,0.0,0,2935.486553628561,818.5963618596099
2022-05-13,11242929540,7.36736725673649,0.0,0,891.4514380651152,818.5963618596099
2022-05-16,11242929540,3.2743854474384397,0.8185963618596099,0,1045.3475540947218,818.5963618596099
2022-05-17,11242929540,4.09298180929805,0.0,0,438.7676499567509,982.3156342315319
2022-05-18,11242929540,9.823156342315318,0.0,0,1682.2155236214985,3438.1047198103615
2022-05-19,11242929540,22.920698132069077,0.0,0,4041.410238500894,3438.1047198103615
2022-05-20,11242929540,17.190523599051808,0.0,0,4650.445931724444,3438.1047198103615
2022-05-23,11242929540,12.278945427894149,0.0,0,3580.540486773934,3438.1047198103615
2022-05-24,11242929540,19.646312684630637,0.0,0,3742.6225664221365,1391.6138151613368
2022-05-25,11242929540,9.00455998045571,0.8185963618596099,0,1474.2920477091575,1391.6138151613368
2022-05-26,11242929540,8.1859636185961,0.8185963618596099,0,1403.892760589231,1391.6138151613368
2022-05-27,11242929540,7.36736725673649,0.0,0,1441.5481932347732,1391.6138151613368
2022-05-30,11242929540,8.1859636185961,0.0,0,1344.1352261734796,1391.6138151613368
2022-05-31,11242929540,6.5487708948768795,0.0,0,959.3949360994628,1391.6138151613368
2022-06-01,11242929540,10.641752704174928,0.0,0,1520.9520403351553,1391.6138151613368
2022-06-02,11242929540,7.36736725673649,0.0,0,1362.1443461343908,1391.6138151613368
2022-06-03,11242929540,7.36736725673649,1.6371927237192199,0,1407.985742398529,1391.6138151613368
2022-06-06,11242929540,5.730174533017269,0.0,0,885.721263532098,1391.6138151613368
2022-06-07,11242929540,13.916138151613369,0.0,0,2445.1473328746547,3274.3854474384398
2022-06-08,11242929540,14.73473451347298,1.6371927237192199,0,2021.9330137932366,3274.3854474384398
2022-06-09,11242929540,22.920698132069077,0.0,0,5001.623770962216,4911.578171157659
2022-06-10,11242929540,23.73929449392869,0.0,0,4905.847996624642,4911.578171157659
2022-06-13,11242929540,19.646312684630637,0.8185963618596099,0,4936.136062013448,4911.578171157659
2022-06-14,11242929540,24.557890855788298,0.0,0,5154.701290629963,4911.578171157659
2022-06-15,11242929540,22.920698132069077,0.0,0,4950.052200165062,4911.578171157659
2022-06-16,11242929540,27.832276303226738,0.0,0,4771.598193279667,4911.578171157659
2022-06-17,11242929540,25.37648721764791,0.0,0,5801.392416499056,5730.17453301727
2022-06-20,11242929540,31.10666175066518,0.0,0,6462.8182768816205,5730.17453301727
2022-06-21,11242929540,31.10666175066518,0.0,0,5372.44792288462,6139.472713947074
2022-06-22,11242929540,30.288065388805567,0.8185963618596099,0,4375.397554139615,6139.472713947074
2022-06-23,11242929540,20.46490904649025,0.8185963618596099,0,4622.613655421217,6139.472713947074
2022-06-24,11242929540,15.55333087533259,0.0,0,2743.9350049534123,6139.472713947074
2022-06-27,11242929540,40.111221731120885,0.8185963618596099,0,12276.48963880857,6139.472713947074
2022-06-28,11242929540,22.920698132069077,0.0,0,6100.998684939673,6139.472713947074
2022-06-29,11242929540,28.650872665086347,0.0,0,6364.586713458467,6139.472713947074
2022-06-30,11242929540,8.1859636185961,0.0,0,1866.3997050399107,6139.472713947074
2022-07-01,11242929540,28.650872665086347,0.0,0,5410.103355530162,6139.472713947074
2022-07-04,11242929540,30.288065388805567,0.0,0,5517.339478933771,6139.472713947074
2022-07-05,11242929540,28.650872665086347,0.0,0,5259.481624947994,3274.3854474384398
2022-07-06,11242929540,19.646312684630637,0.0,0,3597.7310103729856,3274.3854474384398
2022-07-07,11242929540,20.46490904649025,0.0,0,3357.0636799862605,3274.3854474384398
2022-07-08,11242929540,20.46490904649025,0.0,0,3784.370980876977,3274.3854474384398
2022-07-11,11242929540,19.646312684630637,0.0,0,3364.431047242997,3274.3854474384398
2022-07-12,11242929540,20.46490904649025,0.0,0,2611.322394332156,2455.7890855788296
2022-07-13,11242929540,9.823156342315318,0.0,0,1642.1043018903774,2455.7890855788296
2022-07-14,11242929540,18.82771632277103,0.0,0,3097.568633276764,2455.7890855788296
2022-07-15,11242929540,4.911578171157659,0.0,0,1073.1798303979485,2455.7890855788296
2022-07-19,11242929540,20.46490904649025,0.0,0,4447.434033983261,2455.7890855788296
2022-07-20,11242929540,13.916138151613369,0.0,0,2870.817441041652,2455.7890855788296
2022-07-21,11242929540,14.73473451347298,0.0,0,2835.6177974816887,2455.7890855788296
2022-07-22,11242929540,14.73473451347298,0.0,0,2808.6041175403216,2455.7890855788296
2022-07-25,11242929540,4.911578171157659,0.0,0,674.5234021723186,2455.7890855788296
2022-07-26,11242929540,10.641752704174928,0.0,0,1750.9776180177057,2455.7890855788296
2022-07-27,11242929540,20.46490904649025,0.0,0,3612.4657448864587,2455.7890855788296
2022-07-28,11242929540,15.55333087533259,0.0,0,2437.7799656179186,2455.7890855788296
2022-07-29,11242929540,9.823156342315318,0.0,0,1543.8727384672243,2455.7890855788296
2022-08-01,11242929540,16.3719272371922,0.0,0,3169.6051131204094,2455.7890855788296
2022-08-02,11242929540,19.646312684630637,0.0,0,2981.3279498926995,2455.7890855788296
2022-08-03,11242929540,12.278945427894149,0.0,0,1931.8874139886796,2455.7890855788296
2022-08-04,11242929540,17.190523599051808,0.0,0,2579.3971362196307,2455.7890855788296
2022-08-05,11242929540,18.82771632277103,0.0,0,2752.1209685720087,2455.7890855788296
2022-08-08,11242929540,15.55333087533259,0.0,0,2476.25399462532,2455.7890855788296
2022-08-09,11242929540,12.278945427894149,0.0,0,2204.4800024879296,818.5963618596099
2022-08-10,11242929540,6.5487708948768795,0.0,0,862.8005654000289,818.5963618596099
2022-08-16,11242929540,5.730174533017269,0.0,0,1011.7851032584779,818.5963618596099
2022-08-17,11242929540,5.730174533017269,0.0,0,934.8370452436745,818.5963618596099
2022-08-18,11242929540,6.5487708948768795,0.0,0,719.5462020745971,818.5963618596099
2022-08-19,11242929540,2.4557890855788296,0.0,0,198.9189159318852,818.5963618596099
2022-08-22,11242929540,10.641752704174928,0.0,0,1517.677654887717,1637.1927237192199
2022-08-23,11242929540,9.00455998045571,0.0,0,1221.345771894538,1227.8945427894148
2022-08-24,11242929540,8.1859636185961,0.0,0,996.2317723831453,818.5963618596099
2022-08-25,11242929540,9.823156342315318,0.0,0,1364.6001352199698,1637.1927237192199
2022-08-26,11242929540,10.641752704174928,0.0,0,1444.8225786822115,409.29818092980497
2022-08-29,11242929540,3.2743854474384397,0.0,0,428.125897252576,409.29818092980497
2022-08-30,11242929540,4.09298180929805,0.0,0,488.70202803018714,409.29818092980497
2022-09-01,11242929540,10.641752704174928,0.0,0,1405.5299533129503,1637.1927237192199
2022-09-02,11242929540,8.1859636185961,0.0,0,2058.769850076919,2046.4909046490247
2022-09-05,11242929540,9.00455998045571,0.0,0,2191.3824606981757,2046.4909046490247
2022-09-06,11242929540,13.097541789753759,0.0,0,2188.1080752507373,2046.4909046490247
2022-09-07,11242929540,9.00455998045571,0.0,0,1291.7450590144645,2046.4909046490247
2022-09-08,11242929540,12.278945427894149,0.0,0,1888.5018068101201,2046.4909046490247
2022-09-09,11242929540,13.916138151613369,0.0,0,2572.848365324754,2455.7890855788296
2022-09-12,11242929540,7.36736725673649,0.0,0,1701.0432399442695,1637.1927237192199
2022-09-13,11242929540,5.730174533017269,0.0,0,1707.5920108391463,1637.1927237192199
2022-09-14,11242929540,7.36736725673649,0.0,0,931.5626597962361,1227.8945427894148
2022-09-15,11242929540,5.730174533017269,0.0,0,799.7686455368389,1227.8945427894148
2022-09-16,11242929540,9.823156342315318,0.0,0,1400.6183751417925,1227.8945427894148
2022-09-20,11242929540,13.097541789753759,0.0,0,2167.643166204247,1227.8945427894148
2022-09-21,11242929540,10.641752704174928,0.0,0,1692.0386799638138,1637.1927237192199
2022-09-22,11242929540,11.460349066034539,0.0,0,1517.677654887717,1637.1927237192199
2022-09-26,11242929540,8.1859636185961,0.0,0,1699.4060472205501,2455.7890855788296
2022-09-27,11242929540,14.73473451347298,0.0,0,2634.243092464225,2455.7890855788296
2022-09-28,11242929540,12.278945427894149,0.0,0,2902.742699154177,2865.087266508635
2022-09-29,11242929540,13.916138151613369,0.0,0,2470.5238200923027,2865.087266508635
2022-09-30,11242929540,11.460349066034539,0.0,0,1683.034119983358,4502.279990227855
2022-10-03,11242929540,15.55333087533259,0.0,0,3785.189577238836,3683.6836283682446
2022-10-04,11242929540,21.283505408349857,0.0,0,3794.194137219292,3683.6836283682446
2022-10-05,11242929540,21.283505408349857,0.0,0,3709.8787119477524,3683.6836283682446
2022-10-06,11242929540,23.73929449392869,0.0,0,4011.1221731120886,3683.6836283682446
2022-10-07,11242929540,15.55333087533259,0.0,0,2948.584095418315,2865.087266508635
2022-10-11,11242929540,12.278945427894149,0.0,0,3230.9998402598803,2865.087266508635
2022-10-12,11242929540,12.278945427894149,0.0,0,1935.161799436118,2865.087266508635
2022-10-13,11242929540,19.646312684630637,0.0,0,3388.988938098785,2865.087266508635
2022-10-14,11242929540,15.55333087533259,0.0,0,2724.2886922687817,2865.087266508635
2022-10-17,11242929540,18.00911996091142,0.0,0,3649.302581170141,2865.087266508635
2022-10-18,11242929540,17.190523599051808,0.0,0,3347.240523643945,2865.087266508635
2022-10-19,11242929540,13.916138151613369,0.0,0,2400.1245329723765,2455.7890855788296
